periodo;edades;Hombres;Mujeres;fuente
1939;79;-12930.629999999999;17190.029999999999;HMD
1939;80;-16372.799999999999;26780.75;HMD
1939;81;-13060.77;22298.93;HMD
1939;82;-11242.809999999999;20156.34;HMD
1939;83;-9540.0200000000004;17796.470000000001;HMD
1939;84;-7901.8800000000001;15318.549999999999;HMD
1939;85;-6169.9099999999999;12578.4;HMD
1939;86;-4809.2799999999997;10173.309999999999;HMD
1939;87;-3839.3200000000002;8441.6100000000006;HMD
1939;88;-3064.0100000000002;7062.1899999999996;HMD
1939;89;-2278.8000000000002;5721.8199999999997;HMD
1939;90;-1538.3900000000001;4194.04;HMD
1939;91;-1055.5799999999999;3031.8800000000001;HMD
1939;92;-804.37;2479.8499999999999;HMD
1939;93;-636.72000000000003;1976.97;HMD
1939;94;-483.31999999999999;1625.52;HMD
1939;95;-327.26999999999998;1252.4100000000001;HMD
1939;96;-240.72;909.88;HMD
1939;97;-172.97999999999999;661.51999999999998;HMD
1939;98;-111.86;446.16000000000003;HMD
1939;99;-60.380000000000003;276.75999999999999;HMD
1939;100+;-79.439999999999998;446.56;HMD
1940;0;-203215.85999999999;191683.25;HMD
1940;1;-219295.98999999999;211454.37;HMD
1940;2;-243403.81;239871;HMD
1940;3;-262077.79999999999;258320.39000000001;HMD
1940;4;-272531.59000000003;264317.06;HMD
1940;5;-275322.51000000001;273107.84999999998;HMD
1940;6;-286871.94;280757.40999999997;HMD
1940;7;-287053.21000000002;281809.96000000002;HMD
1940;8;-274331.14000000001;271113.94;HMD
1940;9;-284142.67999999999;279684.08000000002;HMD
1940;10;-261420.85000000001;255377.32000000001;HMD
1940;11;-288119.22999999998;288106.82000000001;HMD
1940;12;-260079.48999999999;260306.17999999999;HMD
1940;13;-276149.09000000003;272388.08000000002;HMD
1940;14;-250183.09;255991.07000000001;HMD
1940;15;-252426.82999999999;263292.48999999999;HMD
1940;16;-250896.79999999999;261273.32000000001;HMD
1940;17;-277731.09999999998;277407.06;HMD
1940;18;-229511.97;242074.48000000001;HMD
1940;19;-244727.20999999999;267189.28000000003;HMD
1940;20;-201485.59;206527.28;HMD
1940;21;-205721.92999999999;237811.32999999999;HMD
1940;22;-195811.17999999999;230808.10999999999;HMD
1940;23;-196368.89000000001;228619.82000000001;HMD
1940;24;-198645.06;232839.06;HMD
1940;25;-199173.78;227945.95999999999;HMD
1940;26;-194705.82999999999;219339.60999999999;HMD
1940;27;-204525.13;238412.09;HMD
1940;28;-177714.45000000001;194787.45000000001;HMD
1940;29;-213660.19;264133.90000000002;HMD
1940;30;-175305.89000000001;162236.37;HMD
1940;31;-196414.17999999999;202723.28;HMD
1940;32;-188249.14999999999;191626.97;HMD
1940;33;-174301.57000000001;187163.14000000001;HMD
1940;34;-176445.35999999999;195228.62;HMD
1940;35;-174116.82999999999;192875.57999999999;HMD
1940;36;-165732.07000000001;177119.17999999999;HMD
1940;37;-173573.17999999999;195183.12;HMD
1940;38;-153201.04000000001;159808.39999999999;HMD
1940;39;-204811.06;245425.01999999999;HMD
1940;40;-128725.69;122723.71000000001;HMD
1940;41;-144747.06;155443;HMD
1940;42;-131998.42000000001;140557.29000000001;HMD
1940;43;-134650.16;150296.35999999999;HMD
1940;44;-149655.23000000001;162139.47;HMD
1940;45;-132041.63;144639.92000000001;HMD
1940;46;-119265.88;130430.72;HMD
1940;47;-127680.77;152404.41;HMD
1940;48;-109528.91;118774.23;HMD
1940;49;-153843.39999999999;190562.81;HMD
1940;50;-101883.39999999999;96027.649999999994;HMD
1940;51;-125418.89;125916.39999999999;HMD
1940;52;-104371.25;105891.75;HMD
1940;53;-100013.81;114359.00999999999;HMD
1940;54;-108523.34;122819.83;HMD
1940;55;-100928.59;117054.86;HMD
1940;56;-86245.149999999994;95861.960000000006;HMD
1940;57;-96716.529999999999;114175.60000000001;HMD
1940;58;-87242.899999999994;90536.479999999996;HMD
1940;59;-127650.72;169780.17000000001;HMD
1940;60;-70656.240000000005;74119.300000000003;HMD
1940;61;-83759.419999999998;98060.169999999998;HMD
1940;62;-80285.899999999994;88912.110000000001;HMD
1940;63;-75523.380000000005;93438.720000000001;HMD
1940;64;-82462.869999999995;105685.19;HMD
1940;65;-73636.529999999999;91147;HMD
1940;66;-62059.699999999997;75027.279999999999;HMD
1940;67;-60040.739999999998;78157.139999999999;HMD
1940;68;-46409.5;54341.82;HMD
1940;69;-75053.589999999997;107384.53;HMD
1940;70;-36186.739999999998;39491.75;HMD
1940;71;-43147.300000000003;53170.589999999997;HMD
1940;72;-36777.589999999997;43331.989999999998;HMD
1940;73;-36766.739999999998;45938.019999999997;HMD
1940;74;-39478.790000000001;51210.57;HMD
1940;75;-31930.57;40790.019999999997;HMD
1940;76;-26302.490000000002;33069.339999999997;HMD
1940;77;-25623.029999999999;36939.190000000002;HMD
1940;78;-16886.25;21912.84;HMD
1940;79;-27486.75;47726.300000000003;HMD
1940;80;-17426.139999999999;27762.580000000002;HMD
1940;81;-13467.07;22637.900000000001;HMD
1940;82;-11068.42;19735.59;HMD
1940;83;-9173.1000000000004;17410.48;HMD
1940;84;-7659.9799999999996;15153.91;HMD
1940;85;-5989.6700000000001;12407.629999999999;HMD
1940;86;-4590.7399999999998;10021.01;HMD
1940;87;-3599.4200000000001;8115.5200000000004;HMD
1940;88;-2812.0100000000002;6695.5799999999999;HMD
1940;89;-2223.6199999999999;5584.1499999999996;HMD
1940;90;-1582.22;4193.7299999999996;HMD
1940;91;-1058.6500000000001;3037.6999999999998;HMD
1940;92;-815.46000000000004;2453.4000000000001;HMD
1940;93;-580.79999999999995;1927.3499999999999;HMD
1940;94;-456.91000000000003;1563.3299999999999;HMD
1940;95;-336.99000000000001;1199.03;HMD
1940;96;-210.63999999999999;879.77999999999997;HMD
1940;97;-155;639.33000000000004;HMD
1940;98;-111.31999999999999;436.27999999999997;HMD
1940;99;-63.579999999999998;270.73000000000002;HMD
1940;100+;-79.329999999999998;414.63;HMD
1941;0;-225100;220262;HMD
1941;1;-201049;190507;HMD
1941;2;-212839;206069;HMD
1941;3;-242259;239824;HMD
1941;4;-261611;258570;HMD
1941;5;-272251;264236;HMD
1941;6;-275478;274460;HMD
1941;7;-286914;281597;HMD
1941;8;-287088;282930;HMD
1941;9;-274234;272132;HMD
1941;10;-291003;286833;HMD
1941;11;-265061;259061;HMD
1941;12;-289865;290862;HMD
1941;13;-259556;260445;HMD
1941;14;-276914;273157;HMD
1941;15;-248745;256485;HMD
1941;16;-250603;263044;HMD
1941;17;-248753;261317;HMD
1941;18;-278561;279432;HMD
1941;19;-226867;242072;HMD
1941;20;-242836;268783;HMD
1941;21;-199171;205703;HMD
1941;22;-201367;237288;HMD
1941;23;-192855;232345;HMD
1941;24;-192729;229567;HMD
1941;25;-197017;234729;HMD
1941;26;-197200;228587;HMD
1941;27;-192081;219496;HMD
1941;28;-200393;237545;HMD
1941;29;-174610;193313;HMD
1941;30;-212065;265593;HMD
1941;31;-172135;159170;HMD
1941;32;-192904;200434;HMD
1941;33;-185898;189319;HMD
1941;34;-171394;184007;HMD
1941;35;-173503;193080;HMD
1941;36;-171339;191216;HMD
1941;37;-162895;175448;HMD
1941;38;-170848;193380;HMD
1941;39;-152384;159569;HMD
1941;40;-202856;244945;HMD
1941;41;-127842;121908;HMD
1941;42;-143558;154690;HMD
1941;43;-129644;139308;HMD
1941;44;-132854;149612;HMD
1941;45;-149103;162213;HMD
1941;46;-130389;142742;HMD
1941;47;-118048;129795;HMD
1941;48;-125161;151258;HMD
1941;49;-107798;118084;HMD
1941;50;-149691;187899;HMD
1941;51;-101148;95330;HMD
1941;52;-123553;124259;HMD
1941;53;-103280;104707;HMD
1941;54;-97936;112717;HMD
1941;55;-105461;120532;HMD
1941;56;-98781;115759;HMD
1941;57;-84498;94687;HMD
1941;58;-93964;111906;HMD
1941;59;-85663;89327;HMD
1941;60;-122543;166781;HMD
1941;61;-68788;72609;HMD
1941;62;-81041;96274;HMD
1941;63;-78669;87978;HMD
1941;64;-73176;91525;HMD
1941;65;-79902;104214;HMD
1941;66;-70496;88018;HMD
1941;67;-60311;73800;HMD
1941;68;-56568;75030;HMD
1941;69;-43682;52189;HMD
1941;70;-68667;100307;HMD
1941;71;-33355;36459;HMD
1941;72;-40105;50298;HMD
1941;73;-33651;40295;HMD
1941;74;-33347;42316;HMD
1941;75;-35173;46790;HMD
1941;76;-27980;36738;HMD
1941;77;-23801;30575;HMD
1941;78;-22845;33820;HMD
1941;79;-14986;19891;HMD
1941;80;-17708.130000000001;28445.110000000001;HMD
1941;81;-14750.85;24129.790000000001;HMD
1941;82;-11539.4;20198.380000000001;HMD
1941;83;-9154.4599999999991;17179.700000000001;HMD
1941;84;-7454.7700000000004;15026.280000000001;HMD
1941;85;-5944.3699999999999;12535.709999999999;HMD
1941;86;-4624.0500000000002;10079.049999999999;HMD
1941;87;-3520.0500000000002;8181.3699999999999;HMD
1941;88;-2679.0300000000002;6543.0600000000004;HMD
1941;89;-2050.8400000000001;5353.6999999999998;HMD
1941;90;-1576.5799999999999;4209.5200000000004;HMD
1941;91;-1137.0999999999999;3105.7199999999998;HMD
1941;92;-829.30999999999995;2480.9200000000001;HMD
1941;93;-596.62;1910.75;HMD
1941;94;-414.10000000000002;1526.48;HMD
1941;95;-318.70999999999998;1188.97;HMD
1941;96;-218.78999999999999;846.78999999999996;HMD
1941;97;-127.95999999999999;612.63;HMD
1941;98;-94.819999999999993;422.77999999999997;HMD
1941;99;-64.950000000000003;266.67000000000002;HMD
1941;100+;-71.25;411.18000000000001;HMD
1942;0;-237678.60000000001;225178.42000000001;HMD
1942;1;-212089.29999999999;210023.78;HMD
1942;2;-195344.62;185657;HMD
1942;3;-211877.34;205141.92999999999;HMD
1942;4;-240675.60000000001;237745.85999999999;HMD
1942;5;-262673.27000000002;259245.23999999999;HMD
1942;6;-270549.56;264071.65000000002;HMD
1942;7;-274196.35999999999;274017.40999999997;HMD
1942;8;-285466.51000000001;281673.15000000002;HMD
1942;9;-287007.47999999998;283978.42999999999;HMD
1942;10;-270479.06;269763.38;HMD
1942;11;-290880.33000000002;288086.23999999999;HMD
1942;12;-263581.90000000002;258647.62;HMD
1942;13;-291664.73999999999;289260.72999999998;HMD
1942;14;-257782.23999999999;260597.23000000001;HMD
1942;15;-275048.13;272283.47999999998;HMD
1942;16;-248408.67000000001;256767.54999999999;HMD
1942;17;-249757.44;261827.17000000001;HMD
1942;18;-247385.67000000001;259384.63;HMD
1942;19;-273971.96000000002;276809.19;HMD
1942;20;-225083.87;239429.41;HMD
1942;21;-240504.75;267596.38;HMD
1942;22;-195598.48999999999;203130.09;HMD
1942;23;-198157.35000000001;234207.89000000001;HMD
1942;24;-189900.73000000001;229055.64999999999;HMD
1942;25;-189698.94;225464.54999999999;HMD
1942;26;-193744.07000000001;231503.73999999999;HMD
1942;27;-194301.10999999999;226335.04000000001;HMD
1942;28;-189003.81;216908.79000000001;HMD
1942;29;-197016.56;234236.38;HMD
1942;30;-173431.37;193165.76000000001;HMD
1942;31;-212714.14000000001;261338.76000000001;HMD
1942;32;-170599.94;160181.26999999999;HMD
1942;33;-190314.89000000001;199465.94;HMD
1942;34;-182894.29999999999;188169.95000000001;HMD
1942;35;-169621.95999999999;183352.48999999999;HMD
1942;36;-172908;192883.32000000001;HMD
1942;37;-169301.53;189689.17000000001;HMD
1942;38;-161443.14000000001;174329.82000000001;HMD
1942;39;-169068.85000000001;191516.28;HMD
1942;40;-150624.23999999999;158535.84;HMD
1942;41;-199574.48999999999;242319.95999999999;HMD
1942;42;-126580.47;122190.60000000001;HMD
1942;43;-141234.22;153121.87;HMD
1942;44;-128030.12;138274.51999999999;HMD
1942;45;-131240.79000000001;148684.25;HMD
1942;46;-145394.88;159509.41;HMD
1942;47;-128138.52;141752.70999999999;HMD
1942;48;-115660.87;128125.12;HMD
1942;49;-122366.96000000001;148728.94;HMD
1942;50;-105170.03;116588.28;HMD
1942;51;-144823.44;183424.48000000001;HMD
1942;52;-99249.770000000004;95587.839999999997;HMD
1942;53;-120098.07000000001;123602.25;HMD
1942;54;-100776.24000000001;104903.91;HMD
1942;55;-95440.630000000005;112130.45;HMD
1942;56;-102578.32000000001;119779.52;HMD
1942;57;-95732.389999999999;114394.87;HMD
1942;58;-81760.240000000005;93972.169999999998;HMD
1942;59;-90127.460000000006;109425.25999999999;HMD
1942;60;-81110.800000000003;87138.949999999997;HMD
1942;61;-115890.37;159424.10000000001;HMD
1942;62;-65745.869999999995;71342.210000000006;HMD
1942;63;-76774.559999999998;93656.300000000003;HMD
1942;64;-74110.630000000005;85406.649999999994;HMD
1942;65;-68163.770000000004;87898.479999999996;HMD
1942;66;-73914.820000000007;99045.929999999993;HMD
1942;67;-65249.019999999997;83958.279999999999;HMD
1942;68;-55630.639999999999;70317.160000000003;HMD
1942;69;-52652.449999999997;71702.809999999998;HMD
1942;70;-39710.809999999998;48861.010000000002;HMD
1942;71;-62787.68;93529.589999999997;HMD
1942;72;-30244.110000000001;34720.139999999999;HMD
1942;73;-35799.940000000002;46626.309999999998;HMD
1942;74;-29880.509999999998;37416.790000000001;HMD
1942;75;-29047.169999999998;38536.199999999997;HMD
1942;76;-30337.25;41938.239999999998;HMD
1942;77;-23939.540000000001;33191.029999999999;HMD
1942;78;-19673.23;26996.59;HMD
1942;79;-19095.540000000001;30037.02;HMD
1942;80;-15727.07;26403.790000000001;HMD
1942;81;-14355.370000000001;23763.209999999999;HMD
1942;82;-12215.85;20957.48;HMD
1942;83;-9126.7099999999991;16997.099999999999;HMD
1942;84;-7099.8599999999997;14307.92;HMD
1942;85;-5495.1599999999999;11919.639999999999;HMD
1942;86;-4297.3900000000003;9770.7999999999993;HMD
1942;87;-3320.9899999999998;7878.6000000000004;HMD
1942;88;-2462.9499999999998;6243.6899999999996;HMD
1942;89;-1835.8399999999999;4924.2700000000004;HMD
1942;90;-1367.6800000000001;3781.8600000000001;HMD
1942;91;-1069.5999999999999;2967.27;HMD
1942;92;-819.70000000000005;2456.3899999999999;HMD
1942;93;-550.35000000000002;1843.01;HMD
1942;94;-405.00999999999999;1409.1199999999999;HMD
1942;95;-270.70999999999998;1048.3199999999999;HMD
1942;96;-193.25999999999999;748.72000000000003;HMD
1942;97;-123.76000000000001;519.69000000000005;HMD
1942;98;-61.979999999999997;358.88999999999999;HMD
1942;99;-42.479999999999997;234.43000000000001;HMD
1942;100+;-70.329999999999998;362.92000000000002;HMD
1943;0;-253167.26000000001;238462.39999999999;HMD
1943;1;-224385.48999999999;213731.84;HMD
1943;2;-214748.04999999999;212630.88;HMD
1943;3;-191800.31;182776.98999999999;HMD
1943;4;-211933.76000000001;205137.14000000001;HMD
1943;5;-239667;236231.23999999999;HMD
1943;6;-264126.10999999999;260290.37;HMD
1943;7;-269178.17999999999;264190.85999999999;HMD
1943;8;-273171.94;273794.89000000001;HMD
1943;9;-284210.39000000001;281873.78000000003;HMD
1943;10;-287091.16999999998;285115.10999999999;HMD
1943;11;-266839.44;267449.65000000002;HMD
1943;12;-290847.34999999998;289357.87;HMD
1943;13;-262166.5;258285.57999999999;HMD
1943;14;-293519.06;287693.22999999998;HMD
1943;15;-256066.89000000001;260718.63;HMD
1943;16;-273220.41999999998;271371.32000000001;HMD
1943;17;-248025.39000000001;257000.95000000001;HMD
1943;18;-248784.31;260574.34;HMD
1943;19;-246047.38;257517.95999999999;HMD
1943;20;-269507.92999999999;274251.60999999999;HMD
1943;21;-223510.04000000001;236889.22;HMD
1943;22;-238296.20000000001;266463.01000000001;HMD
1943;23;-192173.73000000001;200526.26000000001;HMD
1943;24;-195271.26999999999;231242.73999999999;HMD
1943;25;-187257.17000000001;225882.95999999999;HMD
1943;26;-187026.56;221377.54000000001;HMD
1943;27;-190815.23000000001;228295.73000000001;HMD
1943;28;-191726.45000000001;224117.67000000001;HMD
1943;29;-186437.22;214447.97;HMD
1943;30;-194081.76999999999;230953.51999999999;HMD
1943;31;-172791.22;193168.91;HMD
1943;32;-213888.75;257250.01000000001;HMD
1943;33;-169345.17000000001;161128.07999999999;HMD
1943;34;-188234.54999999999;198624.23000000001;HMD
1943;35;-180380.01000000001;187110.14000000001;HMD
1943;36;-168231.89999999999;182785.69;HMD
1943;37;-172846.25;192855.42000000001;HMD
1943;38;-167708.79000000001;188250.70999999999;HMD
1943;39;-160473.16;173350.32000000001;HMD
1943;40;-167660.17000000001;189684.85999999999;HMD
1943;41;-149431.03;157778.23999999999;HMD
1943;42;-196823.19;239955.01999999999;HMD
1943;43;-125685.42999999999;122411.34;HMD
1943;44;-139544.79999999999;151654.92000000001;HMD
1943;45;-126729.78999999999;137155.85000000001;HMD
1943;46;-130217.7;147882.35000000001;HMD
1943;47;-142580.23000000001;157125.17999999999;HMD
1943;48;-126530.14999999999;140897.51999999999;HMD
1943;49;-114011.07000000001;126656.56;HMD
1943;50;-120115.67;146161.81;HMD
1943;51;-103597.17999999999;115416.27;HMD
1943;52;-141012.42000000001;179378.5;HMD
1943;53;-97953.300000000003;95848.960000000006;HMD
1943;54;-117707.78;123087.58;HMD
1943;55;-99057.460000000006;105084.78999999999;HMD
1943;56;-93884.320000000007;111744.67999999999;HMD
1943;57;-100927.94;119444.02;HMD
1943;58;-93610.389999999999;113198.12;HMD
1943;59;-79984.229999999996;93453.399999999994;HMD
1943;60;-87019.630000000005;106751.62;HMD
1943;61;-78242.220000000001;85486.610000000001;HMD
1943;62;-110905.97;152933.37;HMD
1943;63;-63270.400000000001;69979.169999999998;HMD
1943;64;-73710.509999999995;91363.240000000005;HMD
1943;65;-70302.330000000002;82750.850000000006;HMD
1943;66;-64423.839999999997;84680.059999999998;HMD
1943;67;-69619.210000000006;94730.929999999993;HMD
1943;68;-61207.07;80205.429999999993;HMD
1943;69;-52457.260000000002;67571.270000000004;HMD
1943;70;-49426.110000000001;68119.229999999996;HMD
1943;71;-37079.550000000003;46279.699999999997;HMD
1943;72;-58377.910000000003;88146.419999999998;HMD
1943;73;-27496.009999999998;32829.550000000003;HMD
1943;74;-32555.16;43495.970000000001;HMD
1943;75;-26703.57;34465.410000000003;HMD
1943;76;-25770.110000000001;35331.57;HMD
1943;77;-26905.419999999998;38190.589999999997;HMD
1943;78;-20769.360000000001;29938.619999999999;HMD
1943;79;-16939.48;24323.380000000001;HMD
1943;80;-15264.6;25783.049999999999;HMD
1943;81;-13335.559999999999;22956.099999999999;HMD
1943;82;-12348.51;21203.150000000001;HMD
1943;83;-10170.5;18191.490000000002;HMD
1943;84;-7460.0600000000004;14479.02;HMD
1943;85;-5571.71;11732.84;HMD
1943;86;-4260.1899999999996;9731.0900000000001;HMD
1943;87;-3323.1700000000001;7960.8900000000003;HMD
1943;88;-2500.8200000000002;6291.8500000000004;HMD
1943;89;-1822.6800000000001;4953.5699999999997;HMD
1943;90;-1329.1199999999999;3750.4400000000001;HMD
1943;91;-1001.41;2894.7800000000002;HMD
1943;92;-822.48000000000002;2428.6799999999998;HMD
1943;93;-588.15999999999997;1914.21;HMD
1943;94;-394.33999999999997;1427.8800000000001;HMD
1943;95;-279.48000000000002;1042.05;HMD
1943;96;-182.28;733.44000000000005;HMD
1943;97;-133.33000000000001;517.63999999999999;HMD
1943;98;-77.480000000000004;335.31;HMD
1943;99;-32.850000000000001;215.28;HMD
1943;100+;-64.530000000000001;378.81;HMD
1944;0;-286833.29999999999;273011.92999999999;HMD
1944;1;-241095.79999999999;227766.89999999999;HMD
1944;2;-220662.70000000001;210017.13;HMD
1944;3;-220102.28;217815.73000000001;HMD
1944;4;-189264.20000000001;180804.26000000001;HMD
1944;5;-212469.78;205561.35000000001;HMD
